Time,ENERGY_CHARGED,POWER_PRODUCTION,POWER_STORAGE,POWER_GRID,ENERGY_PRODUCED,POWER_CONSUMPTION,ENERGY_CONSUMED_CALC,ENERGY_EXPORTED,ENERGY_IMPORTED,ENERGY_DISCHARGED
2020-10-13 22:45:00,0.0,0.0,0.0,8507.6080078125,24208160.0,8507.607918866475,93346146.0,2850206000.0,71988192.0,0.0
2020-10-13 23:00:00,0.0,0.0,0.0,2640.2820439656575,24208160.0,2640.2820522944135,93346878.0,2850206000.0,71988924.0,0.0
2020-10-13 23:15:00,0.0,0.0,0.0,7250.109276326498,24208160.0,7250.109395027161,93348462.0,2850206000.0,71990508.0,0.0
2020-10-13 23:30:00,0.0,0.0,0.0,15392.951979573567,24208160.0,15392.951931508382,93352454.0,2850206000.0,71994500.0,0.0
2020-10-13 23:45:00,0.0,0.0,0.0,12118.079492696126,24208160.0,12118.079387919108,93355446.0,2850206000.0,71997492.0,0.0
2020-10-14 00:00:00,0.0,0.0,0.0,4556.02261912028,24208160.0,4556.02271118164,93356738.0,2850206000.0,71998784.0,0.0
2020-10-14 00:15:00,0.0,0.0,0.0,2618.727356974284,24208160.0,2618.7273811340333,93357362.0,2850206000.0,71999408.0,0.0
2020-10-14 00:30:00,0.0,0.0,0.0,12681.019775390625,24208160.0,12681.019821008047,93360322.0,2850206000.0,72002368.0,0.0
2020-10-14 00:45:00,0.0,0.0,0.0,12834.82787729899,24208160.0,12834.827996667225,93363586.0,2850206000.0,72005632.0,0.0
2020-10-14 01:00:00,0.0,0.0,0.0,3897.792662556966,24208160.0,3897.7926512082418,93364790.0,2850206000.0,72006836.0,0.0
2020-10-14 01:15:00,0.0,0.0,0.0,2618.6433619181316,24208160.0,2618.643357849121,93365514.0,2850206000.0,72007560.0,0.0
2020-10-14 01:30:00,0.0,0.0,0.0,7833.07735748291,24208160.0,7833.077354685465,93367354.0,2850206000.0,72009400.0,0.0
2020-10-14 01:45:00,0.0,0.0,0.0,14363.015051778157,24208160.0,14363.015105851491,93370994.0,2850206000.0,72013040.0,0.0
2020-10-14 02:00:00,0.0,0.0,0.0,5299.148010253906,24208160.0,5299.148100217183,93372394.0,2850206000.0,72014440.0,0.0
2020-10-14 02:15:00,0.0,0.0,0.0,13374.613241577148,24208160.0,13374.613464005788,93375738.0,2850206000.0,72017784.0,0.0
2020-10-14 02:30:00,0.0,0.0,0.0,13976.823215230306,24208160.0,13976.823428821564,93379262.0,2850206000.0,72021308.0,0.0
2020-10-14 02:45:00,0.0,0.0,0.0,14884.693516540527,24208160.0,14884.693598588308,93382966.0,2850206000.0,72025012.0,0.0
2020-10-14 03:00:00,0.0,0.0,0.0,10460.863870239258,24208160.0,10460.864051691691,93385702.0,2850206000.0,72027748.0,0.0
2020-10-14 03:15:00,0.0,0.0,0.0,2644.844694010417,24208160.0,2644.84471060435,93386334.0,2850206000.0,72028380.0,0.0
2020-10-14 03:30:00,0.0,0.0,0.0,2708.009374491374,24208160.0,2708.0093547821043,93387082.0,2850206000.0,72029128.0,0.0
2020-10-14 03:45:00,0.0,0.0,0.0,14178.858570861816,24208160.0,14178.858582782745,93390474.0,2850206000.0,72032520.0,0.0
2020-10-14 04:00:00,0.0,0.0,0.0,9671.507447814942,24208160.0,9671.507335631053,93392978.0,2850206000.0,72035024.0,0.0
2020-10-14 04:15:00,0.0,0.0,0.0,2673.9453887939453,24208160.0,2673.94536113739,93393626.0,2850206000.0,72035672.0,0.0
2020-10-14 04:30:00,0.0,0.0,0.0,2750.3133310953776,24208160.0,2750.313358434041,93394306.0,2850206000.0,72036352.0,0.0
2020-10-14 04:45:00,0.0,0.0,0.0,15174.645937601725,24208160.0,15174.645958042145,93398254.0,2850206000.0,72040300.0,0.0
2020-10-14 05:00:00,0.0,0.0,0.0,12096.562538655598,24208160.0,12096.562887096405,93401246.0,2850206000.0,72043292.0,0.0
2020-10-14 05:15:00,0.0,0.0,0.0,12098.061315917968,24208160.0,12098.061386299134,93404246.0,2850206000.0,72046292.0,0.0
2020-10-14 05:30:00,0.0,0.0,0.0,12103.081847127278,24208160.0,12103.081969451905,93407246.0,2850206000.0,72049292.0,0.0
2020-10-14 05:45:00,0.0,4.133333333333334,0.0,12156.989088439941,24208160.0,12161.12262172699,93410254.0,2850206000.0,72052300.0,0.0
2020-10-14 06:00:00,0.0,40.979332733154294,-30.646000162760416,11946.590651957194,24208170.0,11956.924068260192,93413324.0,2850206000.0,72055360.0,0.0
2020-10-14 06:15:00,0.0,126.13333333333334,0.0,11356.154465738933,24208200.0,11482.28800207774,93416154.0,2850206000.0,72058160.0,0.0
2020-10-14 06:30:00,0.0,181.6,0.0,11780.806013997395,24208250.0,11962.406073824564,93419092.0,2850206000.0,72061048.0,0.0
2020-10-14 06:45:00,0.0,209.6,0.0,6441.792627461751,24208300.0,6651.392553965251,93420826.0,2850206000.0,72062732.0,0.0
2020-10-14 07:00:00,0.0,301.3125,0.0,1917.2662777900696,24208380.0,2218.5787656903267,93421354.0,2850206000.0,72063180.0,0.0
2020-10-14 07:15:00,0.0,285.1333333333333,0.0,10920.057512410482,24208450.0,11205.190758069357,93424064.0,2850206000.0,72065820.0,0.0
2020-10-14 07:30:00,0.0,379.0566650390625,-2.7900000254313153,15114.039453633626,24208540.0,15490.306059106191,93427874.0,2850206000.0,72069540.0,0.0
2020-10-14 07:45:00,0.0,606.5743923187256,-3.1368750035762787,10260.623671531677,24208700.0,10864.061236977577,93430670.0,2850206000.0,72072176.0,0.0
2020-10-14 08:00:00,0.0,988.6620035807292,-6.662000020345052,1471.1586970011392,24208940.0,2453.158693567912,93431222.0,2850206000.0,72072488.0,0.0
2020-10-14 08:15:00,0.0,974.2226928710937,-2.95600004196167,4560.881286621094,24209190.0,5532.147961362203,93432652.0,2850206000.0,72073668.0,0.0
2020-10-14 08:30:00,0.0,1046.4486653645833,-6.6486667474110925,13671.329582214355,24209440.0,14711.129404513042,93436466.0,2850206000.0,72077232.0,0.0
2020-10-14 08:45:00,0.0,1316.6733072916666,-4.940000089009603,10266.701954142252,24209770.0,11578.435223070781,93439324.0,2850206000.0,72079760.0,0.0
2020-10-14 09:00:00,0.0,1051.4433064778646,-3.5100000063578287,7207.527873738607,24210040.0,8255.461395732562,93441494.0,2850206000.0,72081660.0,0.0
2020-10-14 09:15:00,0.0,991.1053385416667,-5.905333423614502,985.08734181722,24210280.0,1970.2873369216918,93441942.0,2850206000.0,72081868.0,0.0
2020-10-14 09:30:00,0.0,1199.317976888021,-5.318000062306722,7829.465895080566,24210580.0,9023.46603418986,93444074.0,2850206000.0,72083700.0,0.0
2020-10-14 09:45:00,0.0,1250.6139892578126,-8.080666700998941,12170.80932261149,24210890.0,13413.342660140992,93447400.0,2850206000.0,72086716.0,0.0
2020-10-14 10:00:00,0.0,829.2100016276041,-6.809999942779541,12159.053893534343,24211100.0,12981.453969510396,93450734.0,2850206000.0,72089840.0,0.0
2020-10-14 10:15:00,0.0,873.2613444010417,-4.59466659228007,15403.720363871256,24211310.0,16272.38729314804,93454736.0,2850206000.0,72093632.0,0.0
2020-10-14 10:30:00,0.0,830.3206705729167,-4.58733336130778,10677.481888834636,24211520.0,11503.21529680888,93457602.0,2850206000.0,72096288.0,0.0
2020-10-14 10:45:00,0.0,910.0140096028646,-4.214000018437703,11088.725309244792,24211750.0,11994.525371074677,93460544.0,2850206000.0,72099000.0,0.0
2020-10-14 11:00:00,0.0,1038.555997721354,-3.2893332799275714,10626.751928710937,24212000.0,11662.01872698466,93463502.0,2850206000.0,72101708.0,0.0
2020-10-14 11:15:00,0.0,1156.449324544271,-3.9826667149861654,2143.006099955241,24212290.0,3295.4726631800336,93464456.0,2850206000.0,72102372.0,0.0
2020-10-14 11:30:00,0.0,1175.8293050130208,-3.4293334166208904,3634.914000447591,24212580.0,4807.313993008932,93465586.0,2850206000.0,72103212.0,0.0
2020-10-14 11:45:00,0.0,1095.694002278646,-2.3606667359670004,15407.811237589518,24212860.0,16501.144307899474,93469782.0,2850206000.0,72107128.0,0.0
2020-10-14 12:00:00,0.0,1110.2680094401042,-219.13466178576152,10159.901914978027,24213090.0,11051.035389200846,93472556.0,2850206000.0,72109672.0,0.0
2020-10-14 12:15:00,0.0,1019.7173502604167,-281.3173299153646,10395.496822102865,24213270.0,11133.896697998047,93475280.0,2850206000.0,72112216.0,0.0
2020-10-14 12:30:00,0.0,918.9486735026042,-41.68200063705444,10400.89055887858,24213490.0,11278.15729821523,93478084.0,2850206000.0,72114800.0,0.0
2020-10-14 12:45:00,0.0,671.4933451334635,-3.0933334032694497,11159.238569641113,24213660.0,11827.638829294841,93481050.0,2850206000.0,72117596.0,0.0
2020-10-14 13:00:00,0.0,456.8780008951823,-3.4780001004536945,10804.189309692383,24213770.0,11257.589318847657,93483800.0,2850206000.0,72120236.0,0.0
2020-10-14 13:15:00,0.0,442.5366617838542,-3.4699996948242187,10872.734659830729,24213880.0,11311.80127178828,93486606.0,2850206000.0,72122932.0,0.0
2020-10-14 13:30:00,0.0,488.7420186360677,-3.275333213806152,10918.60571085612,24214000.0,11404.072653579711,93489482.0,2850206000.0,72125688.0,0.0
2020-10-14 13:45:00,0.0,364.6373311360677,-0.7706666310628255,10848.498580932617,24214090.0,11212.365259186427,93492252.0,2850206000.0,72128368.0,0.0
2020-10-14 14:00:00,0.0,252.46666666666667,0.0,10968.36782582601,24214170.0,11220.834630648294,93495044.0,2850206000.0,72131080.0,0.0
2020-10-14 14:15:00,0.0,204.13333333333333,0.0,11460.456587727864,24214210.0,11664.589996846516,93497936.0,2850206000.0,72133932.0,0.0
2020-10-14 14:30:00,0.0,102.73333333333333,0.0,11152.673216247558,24214230.0,11255.406616338094,93500732.0,2850206000.0,72136708.0,0.0
2020-10-14 14:45:00,0.0,57.666666666666664,0.0,11344.778580729168,24214250.0,11402.445380163193,93503544.0,2850206000.0,72139500.0,0.0
2020-10-14 15:00:00,0.0,7.6486663818359375,-14.383332951863606,11427.04002532959,24214250.0,11415.106633313497,93506492.0,2850206000.0,72142448.0,0.0
2020-10-14 15:15:00,0.0,0.9239999930063884,-0.19066665967305502,12018.337812805175,24214250.0,12019.071386909485,93509460.0,2850206000.0,72145416.0,0.0
2020-10-14 15:30:00,0.0,0.0,0.0,12065.902618916829,24214250.0,12065.902743085226,93512444.0,2850206000.0,72148400.0,0.0
2020-10-14 15:45:00,0.0,0.0,0.0,11665.012650553386,24214250.0,11665.012699953715,93515464.0,2850206000.0,72151420.0,0.0
2020-10-14 16:00:00,0.0,0.0,0.0,13334.443333435058,24214250.0,13334.443350537618,93518860.0,2850206000.0,72154816.0,0.0
2020-10-14 16:15:00,0.0,0.0,0.0,13914.889270528158,24214250.0,13914.88934396108,93522292.0,2850206000.0,72158248.0,0.0
2020-10-14 16:30:00,0.0,0.0,0.0,13880.71118520101,24214250.0,13880.711451276144,93525764.0,2850206000.0,72161720.0,0.0
2020-10-14 16:45:00,0.0,0.0,0.0,16470.224895222982,24214250.0,16470.224664179485,93529812.0,2850206000.0,72165768.0,0.0
2020-10-14 17:00:00,0.0,0.0,0.0,12774.905267333985,24214250.0,12774.905281480153,93533016.0,2850206000.0,72168972.0,0.0
2020-10-14 17:15:00,0.0,0.0,0.0,7272.861421203614,24214250.0,7272.861406898499,93534904.0,2850206000.0,72170860.0,0.0
2020-10-14 17:30:00,0.0,0.0,0.0,2746.3847056070963,24214250.0,2746.3847021102906,93535568.0,2850206000.0,72171524.0,0.0
2020-10-14 17:45:00,0.0,0.0,0.0,13397.170676167805,24214250.0,13397.170870081583,93538696.0,2850206000.0,72174652.0,0.0
2020-10-14 18:00:00,0.0,0.0,0.0,10312.596768188476,24214250.0,10312.59671344757,93541404.0,2850206000.0,72177360.0,0.0
2020-10-14 18:15:00,0.0,0.0,0.0,9888.101985677084,24214250.0,9888.101984532674,93543860.0,2850206000.0,72179816.0,0.0
2020-10-14 18:30:00,0.0,0.0,0.0,13882.82990773519,24214250.0,13882.830170440673,93547276.0,2850206000.0,72183232.0,0.0
2020-10-14 18:45:00,0.0,0.0,0.0,14446.773190816244,24214250.0,14446.773569552104,93550876.0,2850206000.0,72186832.0,0.0
2020-10-14 19:00:00,0.0,0.0,0.0,15534.459088643393,24214250.0,15534.459490839641,93554660.0,2850206000.0,72190616.0,0.0
2020-10-14 19:15:00,0.0,0.0,0.0,7798.83659210205,24214250.0,7798.836752065023,93556808.0,2850206000.0,72192764.0,0.0
2020-10-14 19:30:00,0.0,0.0,0.0,2603.8447041829427,24214250.0,2603.84470094045,93557432.0,2850206000.0,72193388.0,0.0
2020-10-14 19:45:00,0.0,0.0,0.0,8685.160527547201,24214250.0,8685.160540135701,93559384.0,2850206000.0,72195340.0,0.0
2020-10-14 20:00:00,0.0,0.0,0.0,14144.248151143393,24214250.0,14144.247888819376,93562992.0,2850206000.0,72198948.0,0.0
2020-10-14 20:15:00,0.0,0.0,0.0,8894.06264851888,24214250.0,8894.062775293985,93565240.0,2850206000.0,72201196.0,0.0
2020-10-14 20:30:00,0.0,0.0,0.0,2603.861346944173,24214250.0,2603.861351966858,93565972.0,2850206000.0,72201928.0,0.0
2020-10-14 20:45:00,0.0,0.0,0.0,7472.015805053711,24214250.0,7472.016068522135,93567764.0,2850206000.0,72203720.0,0.0
2020-10-14 21:00:00,0.0,0.0,0.0,15245.409987386067,24214250.0,15245.410159683228,93571644.0,2850206000.0,72207600.0,0.0
2020-10-14 21:15:00,0.0,0.0,0.0,9805.008512369792,24214250.0,9805.00871295929,93574156.0,2850206000.0,72210112.0,0.0
2020-10-14 21:30:00,0.0,0.0,0.0,2689.6366958618164,24214250.0,2689.6367119471233,93574904.0,2850206000.0,72210860.0,0.0
2020-10-14 21:45:00,0.0,0.0,0.0,5598.609271240234,24214250.0,5598.609397824605,93576192.0,2850206000.0,72212148.0,0.0
2020-10-14 22:00:00,0.0,0.0,0.0,15430.174843343098,24214250.0,15430.174660460154,93580084.0,2850206000.0,72216040.0,0.0
2020-10-14 22:15:00,0.0,0.0,0.0,9521.540790812174,24214250.0,9521.540648333232,93582524.0,2850206000.0,72218480.0,0.0
2020-10-14 22:30:00,0.0,0.0,0.0,2623.3453521728516,24214250.0,2623.345364697774,93583264.0,2850206000.0,72219220.0,0.0
2020-10-14 22:45:00,0.0,0.0,0.0,4922.792676289876,24214250.0,4922.792658805847,93584432.0,2850206000.0,72220388.0,0.0
2020-10-14 23:00:00,0.0,0.0,0.0,14222.11126352946,24214250.0,14222.11134967804,93587944.0,2850206000.0,72223900.0,0.0
2020-10-14 23:15:00,0.0,0.0,0.0,4104.107357788086,24214250.0,4104.107393709818,93589024.0,2850206000.0,72224980.0,0.0
2020-10-14 23:30:00,0.0,0.0,0.0,2604.8747014363607,24214250.0,2604.8747457822165,93589740.0,2850206000.0,72225696.0,0.0
2020-10-14 23:45:00,0.0,0.0,0.0,7855.543340555827,24214250.0,7855.543365224203,93591572.0,2850206000.0,72227528.0,0.0
2020-10-15 00:00:00,0.0,0.0,0.0,12479.410022989909,24214250.0,12479.409945487976,93594804.0,2850206000.0,72230760.0,0.0
2020-10-15 00:15:00,0.0,0.0,0.0,2612.0686782836915,24214250.0,2612.068686676025,93595436.0,2850206000.0,72231392.0,0.0
2020-10-15 00:30:00,0.0,0.0,0.0,2601.3887049357095,24214250.0,2601.388721148173,93596060.0,2850206000.0,72232016.0,0.0
2020-10-15 00:45:00,0.0,0.0,0.0,12035.018551127116,24214250.0,12035.018723201752,93599176.0,2850206000.0,72235132.0,0.0
2020-10-15 01:00:00,0.0,0.0,0.0,10800.188027445476,24214250.0,10800.188034947712,93601984.0,2850206000.0,72237940.0,0.0
2020-10-15 01:15:00,0.0,0.0,0.0,2732.089405314128,24214250.0,2732.089396572113,93602664.0,2850206000.0,72238620.0,0.0
2020-10-15 01:30:00,0.0,0.0,0.0,2603.925373840332,24214250.0,2603.9253652572634,93603280.0,2850206000.0,72239236.0,0.0
2020-10-15 01:45:00,0.0,0.0,0.0,12192.568050130209,24214250.0,12192.568283303579,93606224.0,2850206000.0,72242180.0,0.0
2020-10-15 02:00:00,0.0,0.0,0.0,10144.885869852702,24214250.0,10144.885922114054,93609004.0,2850206000.0,72244960.0,0.0
2020-10-15 02:15:00,0.0,0.0,0.0,2608.7813766479494,24214250.0,2608.781288719177,93609636.0,2850206000.0,72245592.0,0.0
2020-10-15 02:30:00,0.0,0.0,0.0,2589.412694803874,24214250.0,2589.412654495239,93610252.0,2850206000.0,72246208.0,0.0
2020-10-15 02:45:00,0.0,0.0,0.0,10520.775137329101,24214250.0,10520.77542705536,93612724.0,2850206000.0,72248680.0,0.0
2020-10-15 03:00:00,0.0,0.0,0.0,13771.434557596842,24214250.0,13771.434638595581,93616272.0,2850206000.0,72252228.0,0.0
2020-10-15 03:15:00,0.0,0.0,0.0,14231.934738667806,24214250.0,14231.93477268219,93619816.0,2850206000.0,72255772.0,0.0
2020-10-15 03:30:00,0.0,0.0,0.0,15019.069076538086,24214250.0,15019.069135157268,93623512.0,2850206000.0,72259468.0,0.0
2020-10-15 03:45:00,0.0,0.0,0.0,4116.594680277506,24214250.0,4116.5946643193565,93624624.0,2850206000.0,72260580.0,0.0
2020-10-15 04:00:00,0.0,0.0,0.0,2658.4406875610352,24214250.0,2658.440667215983,93625364.0,2850206000.0,72261320.0,0.0
2020-10-15 04:15:00,0.0,0.0,0.0,4436.11670888265,24214250.0,4436.116717084249,93626324.0,2850206000.0,72262280.0,0.0
2020-10-15 04:30:00,0.0,0.0,0.0,14913.823450724283,24214250.0,14913.823292160034,93630044.0,2850206000.0,72266000.0,0.0
2020-10-15 04:45:00,0.0,0.0,0.0,12243.966692606607,24214250.0,12243.966671752929,93633084.0,2850206000.0,72269040.0,0.0
2020-10-15 05:00:00,0.0,0.0,0.0,5422.668647766113,24214250.0,5422.668632443746,93634492.0,2850206000.0,72270448.0,0.0
2020-10-15 05:15:00,0.0,6.266666666666667,0.0,2353.0560353597007,24214260.0,2359.3226828575134,93635162.0,2850206000.0,72271108.0,0.0
2020-10-15 05:30:00,0.0,75.19866663614908,-12.065334018071493,12505.02732594808,24214270.0,12568.16079305013,93638124.0,2850206000.0,72274060.0,0.0
2020-10-15 05:45:00,0.0,227.13333333333333,0.0,11656.965988667806,24214320.0,11884.099316501617,93641182.0,2850206000.0,72277068.0,0.0
2020-10-15 06:00:00,0.0,472.0826700846354,-4.949333143234253,7129.049227905273,24214440.0,7596.182695070903,93643150.0,2850206000.0,72278916.0,0.0
2020-10-15 06:15:00,0.0,932.4673421223958,-6.2673330465952555,1083.9966583251953,24214660.0,2010.196662267049,93643734.0,2850206000.0,72279280.0,0.0
2020-10-15 06:30:00,0.0,1364.6466552734375,-6.24666698773702,11299.905168660482,24215000.0,12658.305312665303,93646870.0,2850206000.0,72282076.0,0.0
2020-10-15 06:45:00,0.0,1466.1800130208333,-5.446666653951009,11675.928750101726,24215360.0,13136.662090873719,93650158.0,2850206000.0,72285004.0,0.0
2020-10-15 07:00:00,0.0,2181.800016276042,-9.999999952316283,10751.407850646972,24215900.0,12923.20795771281,93653354.0,2850206000.0,72287660.0,0.0
2020-10-15 07:15:00,0.0,2183.913338216146,-15.313333336512247,11690.936606852214,24216450.0,13859.536729049683,93656864.0,2850206000.0,72290620.0,0.0
2020-10-15 07:30:00,0.0,1827.533349609375,-45.93333292007446,344.74000126322113,24216890.0,2126.339990743001,93657548.0,2850206000.0,72290864.0,0.0
2020-10-15 07:45:00,0.0,1708.833341471354,-5.100000174840291,393.12466990152996,24217330.0,2096.8580152511595,93658044.0,2850206000.0,72290920.0,0.0
2020-10-15 08:00:00,0.0,1916.3533528645833,-5.286666742960612,6526.1072250366215,24217790.0,8437.17403119405,93660064.0,2850206000.0,72292480.0,0.0
2020-10-15 08:15:00,0.0,1906.8466796875,-4.913333590825399,10000.537966918946,24218270.0,11902.471345647176,93663316.0,2850206000.0,72295252.0,0.0
2020-10-15 08:30:00,0.0,2296.213338216146,-455.8800001462301,108.90733461777369,24218740.0,1949.2406730651855,93663786.0,2850206000.0,72295252.0,0.0
2020-10-15 08:45:00,0.0,3429.9666829427083,-1601.6333251953124,118.6206652323405,24219190.0,1946.9540204366049,93664236.0,2850206000.0,72295252.0,0.0
2020-10-15 09:00:00,0.0,3522.7666829427085,139.99523344494048,2422.6862197149367,24219960.0,6085.448122705732,93665362.0,2850206000.0,72295608.0,0.0
2020-10-15 09:15:00,0.0,4951.907121930803,2280.521435550281,3805.8118054526194,24221740.0,11038.240427562168,93668070.0,2850206000.0,72296536.0,0.0
2020-10-15 09:30:00,0.0,3435.860009765625,-1278.6600056966147,98.85800061027209,24222310.0,2256.0580134073894,93668738.0,2850212000.0,72296640.0,0.0
2020-10-15 09:45:00,0.0,2780.886686197917,-895.6200032552083,84.82333366274834,24222780.0,1970.090005493164,93669207.0,2850213000.0,72296640.0,0.0
2020-10-15 10:00:00,0.0,2428.4600423177085,-575.7266845703125,102.12333342234294,24223250.0,1954.8566865285238,93669777.0,2850213000.0,72296740.0,0.0
2020-10-15 10:15:00,0.0,1874.1400146484375,2225.726667483648,8515.505279541016,24224330.0,12615.371933237711,93672817.0,2850213000.0,72298700.0,0.0
2020-10-15 10:30:00,0.0,2067.1066731770834,-6.040000104904175,11161.163385518392,24224830.0,13222.230052884419,93676085.0,2850213000.0,72301468.0,0.0
2020-10-15 10:45:00,0.0,3026.8599934895833,-16.726666688919067,11282.705950927735,24225590.0,14292.83939781189,93679469.0,2850213000.0,72304092.0,0.0
2020-10-15 11:00:00,0.0,2038.986678059896,-25.91999980608622,5039.2607202927275,24226090.0,7052.327392705281,93681333.0,2850213000.0,72305456.0,0.0
2020-10-15 11:15:00,0.0,1413.622664388021,156.11067309379578,446.58333864212034,24226490.0,2016.3166776657104,93681805.0,2850213000.0,72305528.0,0.0
2020-10-15 11:30:00,0.0,1348.8520182291666,-5.7853332678476965,855.5340006510417,24226820.0,2198.600662549337,93682327.0,2850213000.0,72305720.0,0.0
2020-10-15 11:45:00,0.0,1708.3733561197917,-9.706666517257691,5208.151364644368,24227240.0,6906.817999140421,93683947.0,2850213000.0,72306920.0,0.0
2020-10-15 12:00:00,0.0,2384.2666585286456,-111.13333565394083,7497.916684623559,24227810.0,9771.05001856486,93686496.0,2850214000.0,72308900.0,0.0
2020-10-15 12:15:00,0.0,2990.806673177083,-1175.140010579427,127.49200089772542,24228260.0,1943.158679008484,93686945.0,2850215000.0,72308900.0,0.0
2020-10-15 12:30:00,0.0,2802.6866536458333,-1016.5533325195313,204.74732967093587,24228720.0,1990.880660311381,93687405.0,2850215000.0,72308900.0,0.0
2020-10-15 12:45:00,0.0,1785.079988606771,584.3866644541423,1232.129965964953,24229290.0,3601.596682993571,93688343.0,2850215000.0,72309268.0,0.0
2020-10-15 13:00:00,0.0,1574.356689453125,1144.6433335940044,8279.251958211264,24229980.0,10998.252026812235,93691085.0,2850215000.0,72311320.0,0.0
2020-10-15 13:15:00,0.0,665.5339884440104,-3.8006664911905923,4415.253255208333,24230150.0,5076.986655680338,93692351.0,2850215000.0,72312416.0,0.0
2020-10-15 13:30:00,0.0,848.8666544596355,-3.7999999364217123,1062.4826716105142,24230360.0,1907.5493419647216,93692817.0,2850215000.0,72312672.0,0.0
2020-10-15 13:45:00,0.0,644.4293131510417,-3.229333241780599,1399.9613260904948,24230520.0,2041.161344273885,93693305.0,2850215000.0,72313000.0,0.0
2020-10-15 14:00:00,0.0,411.0453267415365,-2.8453333059946697,7794.300689697266,24230630.0,8202.500755119323,93695355.0,2850215000.0,72314940.0,0.0
2020-10-15 14:15:00,0.0,374.73333333333335,0.0,8379.211171976725,24230720.0,8753.944666099549,93697597.0,2850215000.0,72317092.0,0.0
2020-10-15 14:30:00,0.0,296.46666666666664,0.0,1617.592003885905,24230810.0,1914.0586623509726,93698055.0,2850215000.0,72317460.0,0.0
2020-10-15 14:45:00,0.0,282.6,0.0,1702.8086654663086,24230880.0,1985.4086607615152,93698633.0,2850215000.0,72317968.0,0.0
2020-10-15 15:00:00,0.0,150.53333333333333,0.0,4722.806678263346,24230920.0,4873.34008547465,93699697.0,2850215000.0,72318992.0,0.0
2020-10-15 15:15:00,0.0,54.266666666666666,0.0,10860.70123647054,24230940.0,10914.967988204957,93702405.0,2850215000.0,72321680.0,0.0
2020-10-15 15:30:00,0.0,5.18133316040039,-15.243333307902018,4362.849380493164,24230940.0,4346.24938398997,93703477.0,2850215000.0,72322752.0,0.0
2020-10-15 15:45:00,0.0,0.0,0.0,3032.1713424682616,24230940.0,3032.1713656107586,93704205.0,2850215000.0,72323480.0,0.0
2020-10-15 16:00:00,0.0,0.0,0.0,9048.227421061198,24230940.0,9048.22732143402,93706537.0,2850215000.0,72325812.0,0.0
2020-10-15 16:15:00,0.0,0.0,0.0,14224.520218200683,24230940.0,14224.52025051117,93709825.0,2850215000.0,72329100.0,0.0
2020-10-15 16:30:00,0.0,0.0,0.0,13809.271770222982,24230940.0,13809.2719540596,93713249.0,2850215000.0,72332524.0,0.0
2020-10-15 16:45:00,0.0,0.0,0.0,14358.422512817382,24230940.0,14358.422660573324,93716801.0,2850215000.0,72336076.0,0.0
2020-10-15 17:00:00,0.0,0.0,0.0,16086.0480855306,24230940.0,16086.04794476827,93720825.0,2850215000.0,72340100.0,0.0
2020-10-15 17:15:00,0.0,0.0,0.0,7141.085946655274,24230940.0,7141.086041959127,93722725.0,2850215000.0,72342000.0,0.0
2020-10-15 17:30:00,0.0,0.0,0.0,2715.1673772176105,24230940.0,2715.167356936137,93723365.0,2850215000.0,72342640.0,0.0
2020-10-15 17:45:00,0.0,0.0,0.0,4051.6366994222003,24230940.0,4051.636687533061,93724285.0,2850215000.0,72343560.0,0.0
2020-10-15 18:00:00,0.0,0.0,0.0,14530.144881184895,24230940.0,14530.144834963481,93727917.0,2850215000.0,72347192.0,0.0
2020-10-15 18:15:00,0.0,0.0,0.0,9600.071365865071,24230940.0,9600.071331151326,93730537.0,2850215000.0,72349812.0,0.0
2020-10-15 18:30:00,0.0,0.0,0.0,2649.191354370117,24230940.0,2649.191350618998,93731161.0,2850215000.0,72350436.0,0.0
2020-10-15 18:45:00,0.0,0.0,0.0,3235.1367614746096,24230940.0,3235.1367119471233,93731865.0,2850215000.0,72351140.0,0.0
2020-10-15 19:00:00,0.0,0.0,0.0,14434.632005310059,24230940.0,14434.632043838501,93735565.0,2850215000.0,72354840.0,0.0
2020-10-15 19:15:00,0.0,0.0,0.0,7092.363254292806,24230940.0,7092.363337739309,93737477.0,2850215000.0,72356752.0,0.0
2020-10-15 19:30:00,0.0,0.0,0.0,4109.089366149902,24230940.0,4109.089362080892,93738497.0,2850215000.0,72357772.0,0.0
2020-10-15 19:45:00,0.0,0.0,0.0,13819.683933003744,24230940.0,13819.684178129832,93741897.0,2850215000.0,72361172.0,0.0
2020-10-15 20:00:00,0.0,0.0,0.0,13947.999464416504,24230940.0,13947.99943447113,93745361.0,2850215000.0,72364636.0,0.0
2020-10-15 20:15:00,0.0,0.0,0.0,13392.12655029297,24230940.0,13392.126629765828,93748673.0,2850215000.0,72367948.0,0.0
2020-10-15 20:30:00,0.0,0.0,0.0,14870.518828837077,24230940.0,14870.51864274343,93752513.0,2850215000.0,72371788.0,0.0
2020-10-15 20:45:00,0.0,0.0,0.0,3258.9360448201496,24230940.0,3258.9360076904295,93753437.0,2850215000.0,72372712.0,0.0
2020-10-15 21:00:00,0.0,0.0,0.0,2655.240036010742,24230940.0,2655.240039507548,93754077.0,2850215000.0,72373352.0,0.0
2020-10-15 21:15:00,0.0,0.0,0.0,10630.40940246582,24230940.0,10630.409405263264,93756605.0,2850215000.0,72375880.0,0.0
